<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20140213,174600,1.3671,1.3673,1.3669,1.3672,4
EURUSD,20140213,174700,1.3671,1.3673,1.3671,1.3672,4
EURUSD,20140213,174800,1.3673,1.3676,1.3671,1.3676,4
EURUSD,20140213,174900,1.3675,1.3676,1.3674,1.3676,4
EURUSD,20140213,175000,1.3677,1.3684,1.3676,1.3681,4
EURUSD,20140213,175100,1.3682,1.3684,1.3681,1.3681,4
EURUSD,20140213,175200,1.3680,1.3680,1.3675,1.3677,4
EURUSD,20140213,175300,1.3676,1.3677,1.3675,1.3675,4
EURUSD,20140213,175400,1.3675,1.3676,1.3675,1.3676,4
EURUSD,20140213,175500,1.3677,1.3678,1.3674,1.3674,4
EURUSD,20140213,175600,1.3675,1.3675,1.3673,1.3674,4
EURUSD,20140213,175700,1.3675,1.3677,1.3675,1.3676,4
EURUSD,20140213,175800,1.3676,1.3676,1.3674,1.3674,4
EURUSD,20140213,175900,1.3674,1.3674,1.3672,1.3672,4
EURUSD,20140213,180000,1.3672,1.3672,1.3671,1.3671,4
EURUSD,20140213,180100,1.3672,1.3676,1.3672,1.3674,4
EURUSD,20140213,180200,1.3674,1.3674,1.3673,1.3673,4
EURUSD,20140213,180300,1.3673,1.3673,1.3671,1.3673,4
EURUSD,20140213,180400,1.3672,1.3673,1.3671,1.3673,4
EURUSD,20140213,180500,1.3674,1.3674,1.3672,1.3673,4
EURUSD,20140213,180600,1.3672,1.3673,1.3670,1.3670,4
EURUSD,20140213,180700,1.3669,1.3670,1.3668,1.3669,4
EURUSD,20140213,180800,1.3669,1.3670,1.3669,1.3670,4
EURUSD,20140213,180900,1.3670,1.3671,1.3669,1.3669,4
EURUSD,20140213,181000,1.3670,1.3670,1.3670,1.3670,4
EURUSD,20140213,181100,1.3671,1.3672,1.3670,1.3671,4
EURUSD,20140213,181200,1.3670,1.3670,1.3668,1.3669,4
EURUSD,20140213,181300,1.3668,1.3668,1.3667,1.3668,4
EURUSD,20140213,181400,1.3667,1.3668,1.3667,1.3667,4
EURUSD,20140213,181500,1.3667,1.3667,1.3666,1.3667,4
EURUSD,20140213,181600,1.3667,1.3668,1.3665,1.3668,4
EURUSD,20140213,181700,1.3668,1.3669,1.3668,1.3669,4
EURUSD,20140213,181800,1.3668,1.3669,1.3668,1.3668,4
EURUSD,20140213,181900,1.3667,1.3668,1.3667,1.3667,4
EURUSD,20140213,182000,1.3667,1.3668,1.3666,1.3668,4
EURUSD,20140213,182100,1.3669,1.3671,1.3669,1.3670,4
EURUSD,20140213,182200,1.3671,1.3672,1.3670,1.3671,4
EURUSD,20140213,182300,1.3670,1.3671,1.3669,1.3671,4
EURUSD,20140213,182400,1.3670,1.3670,1.3668,1.3668,4
EURUSD,20140213,182500,1.3669,1.3669,1.3668,1.3668,4
EURUSD,20140213,182600,1.3669,1.3669,1.3667,1.3667,4
EURUSD,20140213,182700,1.3668,1.3671,1.3668,1.3670,4
EURUSD,20140213,182800,1.3671,1.3671,1.3669,1.3669,4
EURUSD,20140213,182900,1.3669,1.3670,1.3669,1.3669,4
EURUSD,20140213,183000,1.3670,1.3671,1.3670,1.3670,4
EURUSD,20140213,183100,1.3671,1.3674,1.3671,1.3674,4
EURUSD,20140213,183200,1.3673,1.3673,1.3670,1.3670,4
EURUSD,20140213,183300,1.3669,1.3670,1.3669,1.3670,4
EURUSD,20140213,183400,1.3669,1.3671,1.3669,1.3671,4
EURUSD,20140213,183500,1.3671,1.3671,1.3670,1.3670,4
EURUSD,20140213,183600,1.3671,1.3673,1.3671,1.3671,4
EURUSD,20140213,183700,1.3671,1.3671,1.3670,1.3670,4
EURUSD,20140213,183800,1.3670,1.3672,1.3670,1.3671,4
EURUSD,20140213,183900,1.3670,1.3671,1.3670,1.3671,4
EURUSD,20140213,184000,1.3671,1.3672,1.3670,1.3670,4
EURUSD,20140213,184100,1.3671,1.3671,1.3669,1.3669,4
EURUSD,20140213,184200,1.3669,1.3669,1.3668,1.3668,4
EURUSD,20140213,184300,1.3669,1.3671,1.3669,1.3671,4
EURUSD,20140213,184400,1.3671,1.3671,1.3669,1.3669,4
EURUSD,20140213,184500,1.3670,1.3671,1.3669,1.3671,4
EURUSD,20140213,184600,1.3671,1.3671,1.3669,1.3670,4
EURUSD,20140213,184700,1.3670,1.3670,1.3670,1.3670,4
EURUSD,20140213,184800,1.3670,1.3670,1.3669,1.3669,4
EURUSD,20140213,184900,1.3669,1.3669,1.3669,1.3669,4
EURUSD,20140213,185000,1.3668,1.3669,1.3668,1.3669,4
EURUSD,20140213,185100,1.3669,1.3670,1.3669,1.3669,4
EURUSD,20140213,185200,1.3668,1.3668,1.3667,1.3668,4
EURUSD,20140213,185300,1.3668,1.3668,1.3667,1.3668,4
EURUSD,20140213,185400,1.3668,1.3668,1.3667,1.3667,4
EURUSD,20140213,185500,1.3667,1.3667,1.3667,1.3667,4
EURUSD,20140213,185600,1.3666,1.3667,1.3665,1.3665,4
EURUSD,20140213,185700,1.3664,1.3664,1.3663,1.3664,4
EURUSD,20140213,185800,1.3664,1.3665,1.3664,1.3665,4
EURUSD,20140213,185900,1.3665,1.3665,1.3665,1.3665,4
EURUSD,20140213,190000,1.3665,1.3665,1.3664,1.3664,4
EURUSD,20140213,190100,1.3665,1.3668,1.3665,1.3668,4
EURUSD,20140213,190200,1.3668,1.3669,1.3668,1.3668,4
EURUSD,20140213,190300,1.3668,1.3669,1.3667,1.3667,4
EURUSD,20140213,190400,1.3667,1.3668,1.3666,1.3666,4
EURUSD,20140213,190500,1.3666,1.3666,1.3665,1.3665,4
EURUSD,20140213,190600,1.3666,1.3666,1.3663,1.3663,4
EURUSD,20140213,190700,1.3663,1.3665,1.3662,1.3665,4
EURUSD,20140213,190800,1.3665,1.3665,1.3662,1.3663,4
EURUSD,20140213,190900,1.3662,1.3662,1.3661,1.3661,4
EURUSD,20140213,191000,1.3661,1.3661,1.3658,1.3659,4
EURUSD,20140213,191100,1.3660,1.3661,1.3660,1.3661,4
EURUSD,20140213,191200,1.3661,1.3661,1.3659,1.3659,4
EURUSD,20140213,191300,1.3659,1.3660,1.3659,1.3660,4
EURUSD,20140213,191400,1.3660,1.3662,1.3660,1.3662,4
EURUSD,20140213,191500,1.3663,1.3665,1.3662,1.3665,4
EURUSD,20140213,191600,1.3664,1.3667,1.3664,1.3666,4
EURUSD,20140213,191700,1.3665,1.3665,1.3663,1.3664,4
EURUSD,20140213,191800,1.3664,1.3664,1.3662,1.3662,4
EURUSD,20140213,191900,1.3662,1.3662,1.3661,1.3662,4
EURUSD,20140213,192000,1.3662,1.3663,1.3661,1.3663,4
EURUSD,20140213,192100,1.3663,1.3663,1.3662,1.3662,4
EURUSD,20140213,192200,1.3662,1.3663,1.3662,1.3663,4
EURUSD,20140213,192300,1.3663,1.3666,1.3663,1.3665,4
EURUSD,20140213,192400,1.3666,1.3668,1.3666,1.3668,4
EURUSD,20140213,192500,1.3667,1.3667,1.3666,1.3666,4
EURUSD,20140213,192600,1.3666,1.3666,1.3665,1.3665,4
EURUSD,20140213,192700,1.3665,1.3665,1.3665,1.3665,4
EURUSD,20140213,192800,1.3665,1.3665,1.3665,1.3665,4
EURUSD,20140213,192900,1.3665,1.3665,1.3665,1.3665,4
EURUSD,20140213,193000,1.3665,1.3665,1.3663,1.3663,4
EURUSD,20140213,193100,1.3662,1.3663,1.3662,1.3663,4
EURUSD,20140213,193200,1.3663,1.3663,1.3663,1.3663,4
EURUSD,20140213,193300,1.3664,1.3665,1.3664,1.3665,4
EURUSD,20140213,193400,1.3666,1.3667,1.3666,1.3666,4
EURUSD,20140213,193500,1.3666,1.3666,1.3666,1.3666,4
EURUSD,20140213,193600,1.3665,1.3666,1.3665,1.3665,4
EURUSD,20140213,193700,1.3665,1.3666,1.3664,1.3666,4
EURUSD,20140213,193800,1.3667,1.3667,1.3666,1.3666,4
EURUSD,20140213,193900,1.3666,1.3666,1.3665,1.3666,4
EURUSD,20140213,194000,1.3666,1.3666,1.3665,1.3665,4
EURUSD,20140213,194100,1.3665,1.3666,1.3665,1.3665,4
EURUSD,20140213,194200,1.3664,1.3664,1.3663,1.3663,4
EURUSD,20140213,194300,1.3663,1.3664,1.3663,1.3664,4
EURUSD,20140213,194400,1.3664,1.3666,1.3664,1.3666,4
EURUSD,20140213,194500,1.3665,1.3666,1.3665,1.3666,4
EURUSD,20140213,194600,1.3665,1.3666,1.3665,1.3666,4
EURUSD,20140213,194700,1.3667,1.3667,1.3667,1.3667,4
EURUSD,20140213,194800,1.3667,1.3667,1.3666,1.3666,4
EURUSD,20140213,194900,1.3666,1.3667,1.3666,1.3666,4
EURUSD,20140213,195000,1.3667,1.3667,1.3667,1.3667,4
EURUSD,20140213,195100,1.3667,1.3667,1.3667,1.3667,4
EURUSD,20140213,195200,1.3667,1.3667,1.3665,1.3665,4
EURUSD,20140213,195300,1.3664,1.3665,1.3664,1.3665,4
EURUSD,20140213,195400,1.3665,1.3665,1.3664,1.3664,4
EURUSD,20140213,195500,1.3663,1.3663,1.3662,1.3662,4
EURUSD,20140213,195600,1.3661,1.3662,1.3661,1.3661,4
EURUSD,20140213,195700,1.3661,1.3662,1.3661,1.3661,4
EURUSD,20140213,195800,1.3661,1.3661,1.3661,1.3661,4
EURUSD,20140213,195900,1.3662,1.3662,1.3660,1.3660,4
EURUSD,20140213,200000,1.3661,1.3661,1.3658,1.3659,4
EURUSD,20140213,200100,1.3660,1.3663,1.3660,1.3663,4
EURUSD,20140213,200200,1.3663,1.3663,1.3662,1.3663,4
EURUSD,20140213,200300,1.3662,1.3663,1.3662,1.3662,4
EURUSD,20140213,200400,1.3663,1.3663,1.3662,1.3663,4
EURUSD,20140213,200500,1.3663,1.3663,1.3660,1.3660,4
EURUSD,20140213,200600,1.3661,1.3661,1.3660,1.3660,4
EURUSD,20140213,200700,1.3661,1.3661,1.3661,1.3661,4
EURUSD,20140213,200800,1.3660,1.3661,1.3660,1.3661,4
EURUSD,20140213,200900,1.3660,1.3661,1.3660,1.3661,4
EURUSD,20140213,201000,1.3661,1.3661,1.3660,1.3660,4
EURUSD,20140213,201100,1.3660,1.3660,1.3659,1.3659,4
EURUSD,20140213,201200,1.3660,1.3661,1.3658,1.3658,4
EURUSD,20140213,201300,1.3659,1.3659,1.3658,1.3658,4
EURUSD,20140213,201400,1.3659,1.3660,1.3659,1.3659,4
EURUSD,20140213,201500,1.3658,1.3658,1.3656,1.3656,4
EURUSD,20140213,201600,1.3657,1.3658,1.3657,1.3657,4
EURUSD,20140213,201700,1.3657,1.3658,1.3657,1.3658,4
EURUSD,20140213,201800,1.3658,1.3658,1.3658,1.3658,4
EURUSD,20140213,201900,1.3658,1.3659,1.3658,1.3659,4
EURUSD,20140213,202000,1.3658,1.3659,1.3658,1.3659,4
EURUSD,20140213,202100,1.3658,1.3659,1.3658,1.3659,4
EURUSD,20140213,202200,1.3658,1.3659,1.3658,1.3659,4
EURUSD,20140213,202300,1.3660,1.3660,1.3658,1.3659,4
EURUSD,20140213,202400,1.3659,1.3659,1.3659,1.3659,4
EURUSD,20140213,202500,1.3659,1.3661,1.3659,1.3661,4
EURUSD,20140213,202600,1.3662,1.3662,1.3660,1.3661,4
EURUSD,20140213,202700,1.3660,1.3661,1.3660,1.3661,4
EURUSD,20140213,202800,1.3662,1.3663,1.3662,1.3663,4
EURUSD,20140213,202900,1.3662,1.3663,1.3662,1.3662,4
EURUSD,20140213,203000,1.3663,1.3663,1.3663,1.3663,4
EURUSD,20140213,203100,1.3662,1.3663,1.3662,1.3663,4
EURUSD,20140213,203200,1.3663,1.3663,1.3663,1.3663,4
EURUSD,20140213,203300,1.3663,1.3663,1.3660,1.3661,4
EURUSD,20140213,203400,1.3661,1.3661,1.3661,1.3661,4
EURUSD,20140213,203500,1.3661,1.3661,1.3661,1.3661,4
EURUSD,20140213,203600,1.3661,1.3663,1.3661,1.3663,4
EURUSD,20140213,203700,1.3662,1.3662,1.3660,1.3660,4
EURUSD,20140213,203800,1.3660,1.3661,1.3660,1.3661,4
EURUSD,20140213,203900,1.3660,1.3661,1.3660,1.3661,4
EURUSD,20140213,204000,1.3661,1.3661,1.3660,1.3660,4
EURUSD,20140213,204100,1.3660,1.3660,1.3659,1.3659,4
EURUSD,20140213,204200,1.3659,1.3661,1.3659,1.3661,4
EURUSD,20140213,204300,1.3661,1.3662,1.3661,1.3661,4
EURUSD,20140213,204400,1.3661,1.3661,1.3661,1.3661,4
EURUSD,20140213,204500,1.3662,1.3663,1.3662,1.3663,4
EURUSD,20140213,204600,1.3663,1.3663,1.3663,1.3663,4
EURUSD,20140213,204700,1.3662,1.3662,1.3661,1.3661,4
EURUSD,20140213,204800,1.3662,1.3664,1.3662,1.3663,4
EURUSD,20140213,204900,1.3662,1.3665,1.3662,1.3664,4
EURUSD,20140213,205000,1.3664,1.3664,1.3663,1.3663,4
EURUSD,20140213,205100,1.3664,1.3665,1.3664,1.3664,4
EURUSD,20140213,205200,1.3664,1.3664,1.3662,1.3663,4
EURUSD,20140213,205300,1.3663,1.3663,1.3663,1.3663,4
EURUSD,20140213,205400,1.3663,1.3663,1.3663,1.3663,4
EURUSD,20140213,205500,1.3662,1.3663,1.3662,1.3662,4
EURUSD,20140213,205600,1.3662,1.3662,1.3661,1.3661,4
EURUSD,20140213,205700,1.3662,1.3664,1.3662,1.3663,4
EURUSD,20140213,205800,1.3664,1.3664,1.3663,1.3663,4
EURUSD,20140213,205900,1.3663,1.3665,1.3663,1.3665,4
EURUSD,20140213,210000,1.3664,1.3666,1.3664,1.3666,4
EURUSD,20140213,210100,1.3667,1.3668,1.3667,1.3668,4
EURUSD,20140213,210200,1.3669,1.3669,1.3668,1.3668,4
EURUSD,20140213,210300,1.3667,1.3669,1.3667,1.3668,4
EURUSD,20140213,210400,1.3668,1.3668,1.3668,1.3668,4
EURUSD,20140213,210500,1.3667,1.3671,1.3667,1.3671,4
EURUSD,20140213,210600,1.3672,1.3672,1.3669,1.3669,4
EURUSD,20140213,210700,1.3668,1.3669,1.3667,1.3669,4
EURUSD,20140213,210800,1.3669,1.3669,1.3668,1.3669,4
EURUSD,20140213,210900,1.3669,1.3672,1.3669,1.3672,4
EURUSD,20140213,211000,1.3673,1.3673,1.3671,1.3671,4
EURUSD,20140213,211100,1.3671,1.3672,1.3671,1.3672,4
EURUSD,20140213,211200,1.3673,1.3673,1.3673,1.3673,4
EURUSD,20140213,211300,1.3673,1.3674,1.3673,1.3673,4
EURUSD,20140213,211400,1.3672,1.3672,1.3671,1.3671,4
EURUSD,20140213,211500,1.3670,1.3674,1.3670,1.3673,4
EURUSD,20140213,211600,1.3672,1.3672,1.3670,1.3671,4
EURUSD,20140213,211700,1.3671,1.3671,1.3669,1.3670,4
EURUSD,20140213,211800,1.3669,1.3670,1.3669,1.3670,4
EURUSD,20140213,211900,1.3670,1.3670,1.3670,1.3670,4
EURUSD,20140213,212000,1.3670,1.3670,1.3670,1.3670,4
EURUSD,20140213,212100,1.3670,1.3672,1.3670,1.3671,4
EURUSD,20140213,212200,1.3672,1.3674,1.3671,1.3673,4
EURUSD,20140213,212300,1.3673,1.3674,1.3673,1.3674,4
EURUSD,20140213,212400,1.3673,1.3673,1.3671,1.3671,4
EURUSD,20140213,212500,1.3672,1.3672,1.3672,1.3672,4
EURUSD,20140213,212600,1.3672,1.3673,1.3672,1.3673,4
EURUSD,20140213,212700,1.3673,1.3673,1.3672,1.3672,4
EURUSD,20140213,212800,1.3672,1.3672,1.3671,1.3672,4
EURUSD,20140213,212900,1.3671,1.3673,1.3670,1.3673,4
EURUSD,20140213,213000,1.3672,1.3673,1.3671,1.3671,4
EURUSD,20140213,213100,1.3672,1.3673,1.3671,1.3672,4
EURUSD,20140213,213200,1.3671,1.3686,1.3671,1.3686,4
EURUSD,20140213,213300,1.3687,1.3690,1.3685,1.3686,4
EURUSD,20140213,213400,1.3687,1.3688,1.3681,1.3684,4
EURUSD,20140213,213500,1.3683,1.3685,1.3681,1.3681,4
EURUSD,20140213,213600,1.3680,1.3689,1.3680,1.3689,4
EURUSD,20140213,213700,1.3690,1.3690,1.3683,1.3685,4
EURUSD,20140213,213800,1.3684,1.3685,1.3679,1.3679,4
EURUSD,20140213,213900,1.3680,1.3682,1.3680,1.3682,4
EURUSD,20140213,214000,1.3681,1.3681,1.3675,1.3677,4
EURUSD,20140213,214100,1.3678,1.3681,1.3678,1.3681,4
EURUSD,20140213,214200,1.3680,1.3680,1.3675,1.3678,4
EURUSD,20140213,214300,1.3677,1.3678,1.3673,1.3673,4
EURUSD,20140213,214400,1.3674,1.3678,1.3674,1.3678,4
EURUSD,20140213,214500,1.3677,1.3679,1.3675,1.3678,4
EURUSD,20140213,214600,1.3679,1.3682,1.3678,1.3682,4
EURUSD,20140213,214700,1.3681,1.3681,1.3674,1.3675,4
EURUSD,20140213,214800,1.3674,1.3676,1.3673,1.3673,4
EURUSD,20140213,214900,1.3673,1.3675,1.3672,1.3673,4
EURUSD,20140213,215000,1.3674,1.3675,1.3668,1.3669,4
EURUSD,20140213,215100,1.3670,1.3671,1.3668,1.3669,4
EURUSD,20140213,215200,1.3670,1.3672,1.3670,1.3672,4
EURUSD,20140213,215300,1.3671,1.3671,1.3668,1.3668,4
EURUSD,20140213,215400,1.3669,1.3670,1.3669,1.3670,4
EURUSD,20140213,215500,1.3669,1.3670,1.3669,1.3670,4
EURUSD,20140213,215600,1.3670,1.3670,1.3669,1.3670,4
EURUSD,20140213,215700,1.3671,1.3671,1.3669,1.3670,4
EURUSD,20140213,215800,1.3670,1.3670,1.3667,1.3667,4
EURUSD,20140213,215900,1.3668,1.3668,1.3664,1.3665,4
EURUSD,20140213,220000,1.3666,1.3667,1.3665,1.3666,4
EURUSD,20140213,220100,1.3665,1.3669,1.3665,1.3669,4
EURUSD,20140213,220200,1.3668,1.3669,1.3666,1.3666,4
EURUSD,20140213,220300,1.3665,1.3665,1.3662,1.3662,4
EURUSD,20140213,220400,1.3663,1.3663,1.3661,1.3663,4
EURUSD,20140213,220500,1.3662,1.3662,1.3661,1.3662,4
EURUSD,20140213,220600,1.3663,1.3663,1.3662,1.3663,4
EURUSD,20140213,220700,1.3664,1.3669,1.3664,1.3668,4
EURUSD,20140213,220800,1.3667,1.3670,1.3666,1.3670,4
EURUSD,20140213,220900,1.3669,1.3670,1.3669,1.3670,4
EURUSD,20140213,221000,1.3671,1.3671,1.3670,1.3670,4
EURUSD,20140213,221100,1.3671,1.3671,1.3669,1.3669,4
EURUSD,20140213,221200,1.3670,1.3671,1.3669,1.3669,4
EURUSD,20140213,221300,1.3669,1.3669,1.3669,1.3669,4
EURUSD,20140213,221400,1.3670,1.3671,1.3670,1.3671,4
EURUSD,20140213,221500,1.3671,1.3675,1.3671,1.3675,4
EURUSD,20140213,221600,1.3674,1.3675,1.3674,1.3675,4
EURUSD,20140213,221700,1.3674,1.3675,1.3673,1.3674,4
EURUSD,20140213,221800,1.3675,1.3675,1.3674,1.3674,4
EURUSD,20140213,221900,1.3673,1.3673,1.3672,1.3672,4
EURUSD,20140213,222000,1.3673,1.3673,1.3671,1.3672,4
EURUSD,20140213,222100,1.3672,1.3673,1.3671,1.3671,4
EURUSD,20140213,222200,1.3672,1.3673,1.3672,1.3672,4
EURUSD,20140213,222300,1.3672,1.3673,1.3669,1.3670,4
EURUSD,20140213,222400,1.3671,1.3672,1.3671,1.3672,4
EURUSD,20140213,222500,1.3671,1.3673,1.3671,1.3672,4
EURUSD,20140213,222600,1.3671,1.3671,1.3670,1.3670,4
EURUSD,20140213,222700,1.3670,1.3673,1.3670,1.3671,4
EURUSD,20140213,222800,1.3670,1.3672,1.3670,1.3670,4
EURUSD,20140213,222900,1.3670,1.3670,1.3668,1.3668,4
EURUSD,20140213,223000,1.3669,1.3670,1.3668,1.3670,4
EURUSD,20140213,223100,1.3671,1.3673,1.3669,1.3673,4
EURUSD,20140213,223200,1.3672,1.3672,1.3670,1.3670,4
EURUSD,20140213,223300,1.3671,1.3673,1.3671,1.3671,4
EURUSD,20140213,223400,1.3672,1.3673,1.3671,1.3673,4
EURUSD,20140213,223500,1.3674,1.3675,1.3674,1.3675,4
EURUSD,20140213,223600,1.3674,1.3675,1.3674,1.3675,4
EURUSD,20140213,223700,1.3676,1.3678,1.3674,1.3674,4
EURUSD,20140213,223800,1.3675,1.3675,1.3672,1.3673,4
EURUSD,20140213,223900,1.3672,1.3673,1.3672,1.3673,4
EURUSD,20140213,224000,1.3673,1.3674,1.3673,1.3674,4
EURUSD,20140213,224100,1.3673,1.3676,1.3673,1.3675,4
EURUSD,20140213,224200,1.3674,1.3674,1.3674,1.3674,4
EURUSD,20140213,224300,1.3674,1.3676,1.3674,1.3676,4
EURUSD,20140213,224400,1.3677,1.3678,1.3677,1.3678,4
EURUSD,20140213,224500,1.3677,1.3678,1.3676,1.3677,4
EURUSD,20140213,224600,1.3677,1.3677,1.3674,1.3674,4
EURUSD,20140213,224700,1.3674,1.3674,1.3674,1.3674,4
EURUSD,20140213,224800,1.3674,1.3674,1.3673,1.3674,4
EURUSD,20140213,224900,1.3674,1.3674,1.3674,1.3674,4
EURUSD,20140213,225000,1.3674,1.3676,1.3674,1.3676,4
EURUSD,20140213,225100,1.3677,1.3677,1.3674,1.3675,4
EURUSD,20140213,225200,1.3674,1.3674,1.3674,1.3674,4
EURUSD,20140213,225300,1.3674,1.3674,1.3674,1.3674,4
EURUSD,20140213,225400,1.3674,1.3676,1.3674,1.3674,4
EURUSD,20140213,225500,1.3674,1.3674,1.3666,1.3668,4
EURUSD,20140213,225600,1.3669,1.3669,1.3663,1.3663,4
EURUSD,20140213,225700,1.3664,1.3665,1.3663,1.3665,4
EURUSD,20140213,225800,1.3664,1.3665,1.3664,1.3665,4
EURUSD,20140213,225900,1.3666,1.3667,1.3666,1.3667,4
EURUSD,20140213,230000,1.3666,1.3666,1.3664,1.3666,4
EURUSD,20140213,230100,1.3665,1.3665,1.3665,1.3665,4
EURUSD,20140213,230200,1.3666,1.3666,1.3664,1.3665,4
EURUSD,20140213,230300,1.3666,1.3668,1.3666,1.3668,4
EURUSD,20140213,230400,1.3669,1.3669,1.3665,1.3669,4
EURUSD,20140213,230500,1.3668,1.3676,1.3668,1.3676,4
EURUSD,20140213,230600,1.3677,1.3680,1.3677,1.3679,4
EURUSD,20140213,230700,1.3678,1.3680,1.3678,1.3680,4
EURUSD,20140213,230800,1.3679,1.3679,1.3679,1.3679,4
EURUSD,20140213,230900,1.3679,1.3679,1.3678,1.3679,4
EURUSD,20140213,231000,1.3679,1.3679,1.3677,1.3677,4
EURUSD,20140213,231100,1.3676,1.3676,1.3674,1.3675,4
EURUSD,20140213,231200,1.3675,1.3677,1.3675,1.3676,4
EURUSD,20140213,231300,1.3675,1.3677,1.3675,1.3676,4
EURUSD,20140213,231400,1.3675,1.3677,1.3675,1.3676,4
EURUSD,20140213,231500,1.3675,1.3675,1.3672,1.3673,4
EURUSD,20140213,231600,1.3674,1.3674,1.3670,1.3671,4
EURUSD,20140213,231700,1.3672,1.3673,1.3670,1.3670,4
EURUSD,20140213,231800,1.3669,1.3671,1.3668,1.3671,4
EURUSD,20140213,231900,1.3670,1.3671,1.3668,1.3669,4
EURUSD,20140213,232000,1.3670,1.3672,1.3668,1.3668,4
EURUSD,20140213,232100,1.3668,1.3668,1.3664,1.3665,4
EURUSD,20140213,232200,1.3666,1.3666,1.3665,1.3665,4
EURUSD,20140213,232300,1.3665,1.3666,1.3665,1.3666,4
EURUSD,20140213,232400,1.3666,1.3667,1.3666,1.3667,4
EURUSD,20140213,232500,1.3667,1.3668,1.3666,1.3668,4
EURUSD,20140213,232600,1.3669,1.3670,1.3669,1.3670,4
EURUSD,20140213,232700,1.3670,1.3670,1.3667,1.3667,4
EURUSD,20140213,232800,1.3666,1.3667,1.3665,1.3665,4
EURUSD,20140213,232900,1.3666,1.3666,1.3663,1.3664,4
EURUSD,20140213,233000,1.3663,1.3666,1.3663,1.3666,4
EURUSD,20140213,233100,1.3665,1.3666,1.3664,1.3665,4
EURUSD,20140213,233200,1.3665,1.3665,1.3665,1.3665,4
EURUSD,20140213,233300,1.3665,1.3669,1.3665,1.3669,4
EURUSD,20140213,233400,1.3670,1.3671,1.3669,1.3671,4
EURUSD,20140213,233500,1.3672,1.3672,1.3669,1.3669,4
EURUSD,20140213,233600,1.3669,1.3670,1.3669,1.3670,4
EURUSD,20140213,233700,1.3669,1.3670,1.3668,1.3669,4
EURUSD,20140213,233800,1.3669,1.3670,1.3669,1.3669,4
EURUSD,20140213,233900,1.3668,1.3669,1.3666,1.3669,4
EURUSD,20140213,234000,1.3668,1.3668,1.3668,1.3668,4
EURUSD,20140213,234100,1.3668,1.3668,1.3667,1.3667,4
EURUSD,20140213,234200,1.3668,1.3669,1.3667,1.3669,4
EURUSD,20140213,234300,1.3670,1.3670,1.3669,1.3669,4
EURUSD,20140213,234400,1.3669,1.3670,1.3669,1.3669,4
EURUSD,20140213,234500,1.3668,1.3669,1.3667,1.3668,4
EURUSD,20140213,234600,1.3669,1.3669,1.3668,1.3669,4
EURUSD,20140213,234700,1.3669,1.3670,1.3669,1.3670,4
EURUSD,20140213,234800,1.3669,1.3670,1.3669,1.3670,4
EURUSD,20140213,234900,1.3670,1.3671,1.3670,1.3671,4
EURUSD,20140213,235000,1.3672,1.3672,1.3671,1.3671,4
EURUSD,20140213,235100,1.3670,1.3671,1.3670,1.3671,4
EURUSD,20140213,235200,1.3671,1.3671,1.3669,1.3669,4
EURUSD,20140213,235300,1.3668,1.3668,1.3666,1.3668,4
EURUSD,20140213,235400,1.3669,1.3669,1.3668,1.3668,4
EURUSD,20140213,235500,1.3669,1.3670,1.3667,1.3670,4
EURUSD,20140213,235600,1.3671,1.3671,1.3670,1.3670,4
EURUSD,20140213,235700,1.3670,1.3670,1.3669,1.3669,4
EURUSD,20140213,235800,1.3668,1.3669,1.3667,1.3669,4
EURUSD,20140213,235900,1.3669,1.3670,1.3668,1.3669,4
EURUSD,20140214,000000,1.3668,1.3668,1.3663,1.3663,4
EURUSD,20140214,000100,1.3664,1.3665,1.3664,1.3665,4
EURUSD,20140214,000200,1.3665,1.3665,1.3664,1.3664,4
EURUSD,20140214,000300,1.3663,1.3663,1.3663,1.3663,4
EURUSD,20140214,000400,1.3663,1.3664,1.3663,1.3664,4
EURUSD,20140214,000500,1.3663,1.3663,1.3663,1.3663,4
EURUSD,20140214,000600,1.3663,1.3665,1.3663,1.3665,4
EURUSD,20140214,000700,1.3665,1.3665,1.3665,1.3665,4
EURUSD,20140214,000800,1.3666,1.3667,1.3666,1.3666,4
EURUSD,20140214,000900,1.3667,1.3667,1.3665,1.3665,4
EURUSD,20140214,001000,1.3665,1.3667,1.3665,1.3667,4
EURUSD,20140214,001100,1.3667,1.3667,1.3666,1.3666,4
EURUSD,20140214,001200,1.3665,1.3666,1.3664,1.3664,4
EURUSD,20140214,001300,1.3663,1.3664,1.3663,1.3664,4
EURUSD,20140214,001400,1.3664,1.3665,1.3664,1.3665,4
EURUSD,20140214,001500,1.3665,1.3665,1.3664,1.3665,4
EURUSD,20140214,001600,1.3664,1.3664,1.3662,1.3663,4
EURUSD,20140214,001700,1.3662,1.3663,1.3662,1.3662,4
EURUSD,20140214,001800,1.3663,1.3663,1.3662,1.3662,4
EURUSD,20140214,001900,1.3663,1.3663,1.3663,1.3663,4
EURUSD,20140214,002000,1.3663,1.3663,1.3663,1.3663,4
EURUSD,20140214,002100,1.3663,1.3663,1.3662,1.3663,4
EURUSD,20140214,002200,1.3664,1.3664,1.3663,1.3664,4
EURUSD,20140214,002300,1.3664,1.3665,1.3664,1.3665,4
