<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20140312,181300,1.3859,1.3859,1.3859,1.3859,4
EURUSD,20140312,181400,1.3860,1.3860,1.3859,1.3859,4
EURUSD,20140312,181500,1.3860,1.3860,1.3857,1.3858,4
EURUSD,20140312,181600,1.3859,1.3860,1.3859,1.3859,4
EURUSD,20140312,181700,1.3859,1.3859,1.3858,1.3859,4
EURUSD,20140312,181800,1.3858,1.3859,1.3856,1.3856,4
EURUSD,20140312,181900,1.3856,1.3857,1.3856,1.3856,4
EURUSD,20140312,182000,1.3856,1.3857,1.3856,1.3857,4
EURUSD,20140312,182100,1.3857,1.3857,1.3857,1.3857,4
EURUSD,20140312,182200,1.3857,1.3859,1.3857,1.3858,4
EURUSD,20140312,182300,1.3859,1.3859,1.3858,1.3858,4
EURUSD,20140312,182400,1.3858,1.3860,1.3858,1.3860,4
EURUSD,20140312,182500,1.3860,1.3860,1.3860,1.3860,4
EURUSD,20140312,182600,1.3859,1.3860,1.3859,1.3860,4
EURUSD,20140312,182700,1.3859,1.3867,1.3859,1.3867,4
EURUSD,20140312,182800,1.3865,1.3866,1.3864,1.3865,4
EURUSD,20140312,182900,1.3864,1.3864,1.3863,1.3864,4
EURUSD,20140312,183000,1.3865,1.3865,1.3863,1.3865,4
EURUSD,20140312,183100,1.3866,1.3866,1.3864,1.3865,4
EURUSD,20140312,183200,1.3864,1.3870,1.3864,1.3868,4
EURUSD,20140312,183300,1.3869,1.3873,1.3869,1.3869,4
EURUSD,20140312,183400,1.3870,1.3870,1.3866,1.3867,4
EURUSD,20140312,183500,1.3866,1.3867,1.3866,1.3867,4
EURUSD,20140312,183600,1.3867,1.3867,1.3864,1.3865,4
EURUSD,20140312,183700,1.3866,1.3867,1.3865,1.3866,4
EURUSD,20140312,183800,1.3866,1.3866,1.3864,1.3864,4
EURUSD,20140312,183900,1.3864,1.3865,1.3864,1.3865,4
EURUSD,20140312,184000,1.3864,1.3865,1.3864,1.3865,4
EURUSD,20140312,184100,1.3864,1.3865,1.3864,1.3865,4
EURUSD,20140312,184200,1.3865,1.3865,1.3863,1.3863,4
EURUSD,20140312,184300,1.3864,1.3864,1.3862,1.3862,4
EURUSD,20140312,184400,1.3863,1.3863,1.3862,1.3862,4
EURUSD,20140312,184500,1.3862,1.3862,1.3862,1.3862,4
EURUSD,20140312,184600,1.3863,1.3865,1.3863,1.3865,4
EURUSD,20140312,184700,1.3864,1.3864,1.3862,1.3862,4
EURUSD,20140312,184800,1.3862,1.3862,1.3861,1.3862,4
EURUSD,20140312,184900,1.3862,1.3863,1.3862,1.3863,4
EURUSD,20140312,185000,1.3863,1.3863,1.3862,1.3862,4
EURUSD,20140312,185100,1.3863,1.3863,1.3860,1.3861,4
EURUSD,20140312,185200,1.3862,1.3862,1.3860,1.3861,4
EURUSD,20140312,185300,1.3860,1.3861,1.3860,1.3860,4
EURUSD,20140312,185400,1.3861,1.3861,1.3859,1.3859,4
EURUSD,20140312,185500,1.3858,1.3859,1.3858,1.3858,4
EURUSD,20140312,185600,1.3859,1.3859,1.3858,1.3858,4
EURUSD,20140312,185700,1.3858,1.3858,1.3858,1.3858,4
EURUSD,20140312,185800,1.3858,1.3858,1.3857,1.3858,4
EURUSD,20140312,185900,1.3858,1.3858,1.3858,1.3858,4
EURUSD,20140312,190000,1.3858,1.3859,1.3858,1.3859,4
EURUSD,20140312,190100,1.3860,1.3862,1.3859,1.3862,4
EURUSD,20140312,190200,1.3861,1.3861,1.3861,1.3861,4
EURUSD,20140312,190300,1.3862,1.3862,1.3861,1.3862,4
EURUSD,20140312,190400,1.3861,1.3862,1.3861,1.3862,4
EURUSD,20140312,190500,1.3863,1.3863,1.3863,1.3863,4
EURUSD,20140312,190600,1.3864,1.3865,1.3864,1.3865,4
EURUSD,20140312,190700,1.3866,1.3866,1.3865,1.3865,4
EURUSD,20140312,190800,1.3865,1.3867,1.3865,1.3867,4
EURUSD,20140312,190900,1.3866,1.3866,1.3865,1.3865,4
EURUSD,20140312,191000,1.3866,1.3866,1.3865,1.3865,4
EURUSD,20140312,191100,1.3866,1.3866,1.3864,1.3865,4
EURUSD,20140312,191200,1.3865,1.3865,1.3864,1.3864,4
EURUSD,20140312,191300,1.3865,1.3865,1.3864,1.3865,4
EURUSD,20140312,191400,1.3866,1.3867,1.3865,1.3866,4
EURUSD,20140312,191500,1.3866,1.3867,1.3866,1.3866,4
EURUSD,20140312,191600,1.3865,1.3865,1.3865,1.3865,4
EURUSD,20140312,191700,1.3865,1.3868,1.3865,1.3868,4
EURUSD,20140312,191800,1.3868,1.3868,1.3867,1.3867,4
EURUSD,20140312,191900,1.3866,1.3867,1.3866,1.3867,4
EURUSD,20140312,192000,1.3867,1.3867,1.3867,1.3867,4
EURUSD,20140312,192100,1.3868,1.3870,1.3868,1.3870,4
EURUSD,20140312,192200,1.3869,1.3872,1.3869,1.3869,4
EURUSD,20140312,192300,1.3870,1.3870,1.3865,1.3865,4
EURUSD,20140312,192400,1.3864,1.3866,1.3864,1.3864,4
EURUSD,20140312,192500,1.3865,1.3867,1.3865,1.3867,4
EURUSD,20140312,192600,1.3867,1.3868,1.3867,1.3868,4
EURUSD,20140312,192700,1.3869,1.3869,1.3869,1.3869,4
EURUSD,20140312,192800,1.3869,1.3871,1.3868,1.3871,4
EURUSD,20140312,192900,1.3870,1.3870,1.3868,1.3870,4
EURUSD,20140312,193000,1.3870,1.3872,1.3870,1.3872,4
EURUSD,20140312,193100,1.3871,1.3871,1.3869,1.3869,4
EURUSD,20140312,193200,1.3869,1.3870,1.3869,1.3870,4
EURUSD,20140312,193300,1.3871,1.3873,1.3867,1.3868,4
EURUSD,20140312,193400,1.3867,1.3868,1.3866,1.3867,4
EURUSD,20140312,193500,1.3868,1.3870,1.3868,1.3870,4
EURUSD,20140312,193600,1.3871,1.3871,1.3869,1.3870,4
EURUSD,20140312,193700,1.3870,1.3870,1.3868,1.3869,4
EURUSD,20140312,193800,1.3870,1.3872,1.3869,1.3869,4
EURUSD,20140312,193900,1.3870,1.3871,1.3869,1.3869,4
EURUSD,20140312,194000,1.3869,1.3869,1.3868,1.3868,4
EURUSD,20140312,194100,1.3868,1.3869,1.3868,1.3869,4
EURUSD,20140312,194200,1.3869,1.3870,1.3869,1.3870,4
EURUSD,20140312,194300,1.3870,1.3870,1.3869,1.3870,4
EURUSD,20140312,194400,1.3869,1.3869,1.3868,1.3868,4
EURUSD,20140312,194500,1.3868,1.3868,1.3867,1.3868,4
EURUSD,20140312,194600,1.3868,1.3869,1.3868,1.3869,4
EURUSD,20140312,194700,1.3869,1.3869,1.3868,1.3868,4
EURUSD,20140312,194800,1.3868,1.3869,1.3868,1.3868,4
EURUSD,20140312,194900,1.3868,1.3869,1.3868,1.3869,4
EURUSD,20140312,195000,1.3870,1.3870,1.3869,1.3870,4
EURUSD,20140312,195100,1.3870,1.3870,1.3869,1.3869,4
EURUSD,20140312,195200,1.3868,1.3869,1.3868,1.3868,4
EURUSD,20140312,195300,1.3867,1.3867,1.3865,1.3865,4
EURUSD,20140312,195400,1.3866,1.3868,1.3866,1.3868,4
EURUSD,20140312,195500,1.3867,1.3867,1.3867,1.3867,4
EURUSD,20140312,195600,1.3867,1.3867,1.3867,1.3867,4
EURUSD,20140312,195700,1.3867,1.3868,1.3867,1.3867,4
EURUSD,20140312,195800,1.3867,1.3867,1.3867,1.3867,4
EURUSD,20140312,195900,1.3866,1.3867,1.3865,1.3866,4
EURUSD,20140312,200000,1.3867,1.3868,1.3866,1.3868,4
EURUSD,20140312,200100,1.3868,1.3871,1.3868,1.3870,4
EURUSD,20140312,200200,1.3871,1.3871,1.3870,1.3871,4
EURUSD,20140312,200300,1.3871,1.3871,1.3871,1.3871,4
EURUSD,20140312,200400,1.3871,1.3871,1.3871,1.3871,4
EURUSD,20140312,200500,1.3871,1.3871,1.3871,1.3871,4
EURUSD,20140312,200600,1.3871,1.3871,1.3869,1.3869,4
EURUSD,20140312,200700,1.3870,1.3870,1.3870,1.3870,4
EURUSD,20140312,200800,1.3870,1.3870,1.3870,1.3870,4
EURUSD,20140312,200900,1.3870,1.3870,1.3869,1.3869,4
EURUSD,20140312,201000,1.3869,1.3869,1.3868,1.3869,4
EURUSD,20140312,201100,1.3868,1.3869,1.3868,1.3868,4
EURUSD,20140312,201200,1.3868,1.3868,1.3868,1.3868,4
EURUSD,20140312,201300,1.3867,1.3868,1.3867,1.3868,4
EURUSD,20140312,201400,1.3868,1.3869,1.3868,1.3868,4
EURUSD,20140312,201500,1.3869,1.3869,1.3869,1.3869,4
EURUSD,20140312,201600,1.3869,1.3870,1.3868,1.3870,4
EURUSD,20140312,201700,1.3870,1.3871,1.3870,1.3871,4
EURUSD,20140312,201800,1.3871,1.3871,1.3871,1.3871,4
EURUSD,20140312,201900,1.3870,1.3871,1.3870,1.3870,4
EURUSD,20140312,202000,1.3871,1.3874,1.3871,1.3873,4
EURUSD,20140312,202100,1.3872,1.3884,1.3871,1.3884,4
EURUSD,20140312,202200,1.3883,1.3883,1.3879,1.3879,4
EURUSD,20140312,202300,1.3880,1.3888,1.3880,1.3887,4
EURUSD,20140312,202400,1.3886,1.3886,1.3886,1.3886,4
EURUSD,20140312,202500,1.3885,1.3888,1.3885,1.3887,4
EURUSD,20140312,202600,1.3886,1.3888,1.3885,1.3888,4
EURUSD,20140312,202700,1.3888,1.3889,1.3887,1.3889,4
EURUSD,20140312,202800,1.3891,1.3896,1.3891,1.3893,4
EURUSD,20140312,202900,1.3892,1.3892,1.3889,1.3889,4
EURUSD,20140312,203000,1.3890,1.3890,1.3889,1.3889,4
EURUSD,20140312,203100,1.3890,1.3891,1.3889,1.3890,4
EURUSD,20140312,203200,1.3891,1.3894,1.3890,1.3893,4
EURUSD,20140312,203300,1.3892,1.3897,1.3892,1.3896,4
EURUSD,20140312,203400,1.3895,1.3898,1.3895,1.3896,4
EURUSD,20140312,203500,1.3895,1.3898,1.3894,1.3897,4
EURUSD,20140312,203600,1.3898,1.3901,1.3896,1.3901,4
EURUSD,20140312,203700,1.3902,1.3903,1.3901,1.3902,4
EURUSD,20140312,203800,1.3901,1.3903,1.3901,1.3902,4
EURUSD,20140312,203900,1.3903,1.3903,1.3899,1.3899,4
EURUSD,20140312,204000,1.3898,1.3898,1.3896,1.3896,4
EURUSD,20140312,204100,1.3897,1.3899,1.3896,1.3898,4
EURUSD,20140312,204200,1.3897,1.3897,1.3894,1.3895,4
EURUSD,20140312,204300,1.3895,1.3895,1.3894,1.3894,4
EURUSD,20140312,204400,1.3893,1.3895,1.3893,1.3895,4
EURUSD,20140312,204500,1.3895,1.3896,1.3892,1.3892,4
EURUSD,20140312,204600,1.3893,1.3897,1.3893,1.3896,4
EURUSD,20140312,204700,1.3896,1.3896,1.3895,1.3896,4
EURUSD,20140312,204800,1.3897,1.3899,1.3897,1.3898,4
EURUSD,20140312,204900,1.3897,1.3899,1.3897,1.3899,4
EURUSD,20140312,205000,1.3899,1.3899,1.3898,1.3898,4
EURUSD,20140312,205100,1.3899,1.3899,1.3897,1.3897,4
EURUSD,20140312,205200,1.3897,1.3897,1.3896,1.3897,4
EURUSD,20140312,205300,1.3896,1.3896,1.3896,1.3896,4
EURUSD,20140312,205400,1.3896,1.3898,1.3893,1.3894,4
EURUSD,20140312,205500,1.3893,1.3895,1.3893,1.3893,4
EURUSD,20140312,205600,1.3893,1.3896,1.3893,1.3896,4
EURUSD,20140312,205700,1.3895,1.3895,1.3892,1.3892,4
EURUSD,20140312,205800,1.3892,1.3892,1.3892,1.3892,4
EURUSD,20140312,205900,1.3892,1.3892,1.3892,1.3892,4
EURUSD,20140312,210000,1.3891,1.3891,1.3888,1.3890,4
EURUSD,20140312,210100,1.3891,1.3892,1.3891,1.3891,4
EURUSD,20140312,210200,1.3890,1.3890,1.3890,1.3890,4
EURUSD,20140312,210300,1.3890,1.3890,1.3887,1.3888,4
EURUSD,20140312,210400,1.3887,1.3888,1.3886,1.3887,4
EURUSD,20140312,210500,1.3886,1.3887,1.3886,1.3887,4
EURUSD,20140312,210600,1.3887,1.3890,1.3885,1.3887,4
EURUSD,20140312,210700,1.3886,1.3886,1.3886,1.3886,4
EURUSD,20140312,210800,1.3886,1.3886,1.3886,1.3886,4
EURUSD,20140312,210900,1.3886,1.3886,1.3886,1.3886,4
EURUSD,20140312,211000,1.3886,1.3886,1.3884,1.3885,4
EURUSD,20140312,211100,1.3886,1.3887,1.3886,1.3886,4
EURUSD,20140312,211200,1.3885,1.3885,1.3884,1.3885,4
EURUSD,20140312,211300,1.3884,1.3886,1.3884,1.3886,4
EURUSD,20140312,211400,1.3885,1.3885,1.3884,1.3884,4
EURUSD,20140312,211500,1.3884,1.3885,1.3883,1.3884,4
EURUSD,20140312,211600,1.3885,1.3887,1.3885,1.3887,4
EURUSD,20140312,211700,1.3887,1.3889,1.3886,1.3889,4
EURUSD,20140312,211800,1.3888,1.3888,1.3887,1.3887,4
EURUSD,20140312,211900,1.3887,1.3887,1.3886,1.3887,4
EURUSD,20140312,212000,1.3888,1.3888,1.3886,1.3886,4
EURUSD,20140312,212100,1.3886,1.3887,1.3885,1.3887,4
EURUSD,20140312,212200,1.3888,1.3888,1.3887,1.3887,4
EURUSD,20140312,212300,1.3887,1.3887,1.3886,1.3887,4
EURUSD,20140312,212400,1.3887,1.3888,1.3887,1.3888,4
EURUSD,20140312,212500,1.3887,1.3888,1.3887,1.3887,4
EURUSD,20140312,212600,1.3887,1.3889,1.3887,1.3889,4
EURUSD,20140312,212700,1.3889,1.3890,1.3889,1.3890,4
EURUSD,20140312,212800,1.3889,1.3889,1.3889,1.3889,4
EURUSD,20140312,212900,1.3889,1.3889,1.3888,1.3888,4
EURUSD,20140312,213000,1.3889,1.3890,1.3889,1.3890,4
EURUSD,20140312,213100,1.3889,1.3890,1.3889,1.3890,4
EURUSD,20140312,213200,1.3889,1.3889,1.3888,1.3889,4
EURUSD,20140312,213300,1.3888,1.3889,1.3888,1.3889,4
EURUSD,20140312,213400,1.3888,1.3888,1.3887,1.3887,4
EURUSD,20140312,213500,1.3888,1.3889,1.3888,1.3889,4
EURUSD,20140312,213600,1.3888,1.3888,1.3886,1.3886,4
EURUSD,20140312,213700,1.3886,1.3886,1.3884,1.3885,4
EURUSD,20140312,213800,1.3884,1.3884,1.3883,1.3884,4
EURUSD,20140312,213900,1.3885,1.3886,1.3884,1.3885,4
EURUSD,20140312,214000,1.3886,1.3886,1.3884,1.3886,4
EURUSD,20140312,214100,1.3885,1.3887,1.3885,1.3887,4
EURUSD,20140312,214200,1.3886,1.3887,1.3885,1.3885,4
EURUSD,20140312,214300,1.3884,1.3884,1.3882,1.3884,4
EURUSD,20140312,214400,1.3884,1.3884,1.3883,1.3884,4
EURUSD,20140312,214500,1.3884,1.3884,1.3883,1.3884,4
EURUSD,20140312,214600,1.3885,1.3886,1.3884,1.3886,4
EURUSD,20140312,214700,1.3887,1.3892,1.3886,1.3891,4
EURUSD,20140312,214800,1.3892,1.3895,1.3892,1.3893,4
EURUSD,20140312,214900,1.3894,1.3895,1.3892,1.3894,4
EURUSD,20140312,215000,1.3895,1.3896,1.3894,1.3895,4
EURUSD,20140312,215100,1.3894,1.3894,1.3892,1.3892,4
EURUSD,20140312,215200,1.3893,1.3893,1.3889,1.3891,4
EURUSD,20140312,215300,1.3890,1.3891,1.3890,1.3890,4
EURUSD,20140312,215400,1.3891,1.3892,1.3890,1.3890,4
EURUSD,20140312,215500,1.3890,1.3891,1.3890,1.3891,4
EURUSD,20140312,215600,1.3891,1.3891,1.3889,1.3890,4
EURUSD,20140312,215700,1.3891,1.3891,1.3889,1.3889,4
EURUSD,20140312,215800,1.3890,1.3891,1.3889,1.3891,4
EURUSD,20140312,215900,1.3890,1.3890,1.3889,1.3890,4
EURUSD,20140312,220000,1.3890,1.3891,1.3889,1.3891,4
EURUSD,20140312,220100,1.3891,1.3891,1.3891,1.3891,4
EURUSD,20140312,220200,1.3890,1.3890,1.3889,1.3890,4
EURUSD,20140312,220300,1.3890,1.3890,1.3886,1.3886,4
EURUSD,20140312,220400,1.3887,1.3887,1.3884,1.3885,4
EURUSD,20140312,220500,1.3886,1.3886,1.3883,1.3883,4
EURUSD,20140312,220600,1.3884,1.3886,1.3884,1.3886,4
EURUSD,20140312,220700,1.3885,1.3886,1.3885,1.3886,4
EURUSD,20140312,220800,1.3886,1.3886,1.3885,1.3886,4
EURUSD,20140312,220900,1.3885,1.3886,1.3885,1.3885,4
EURUSD,20140312,221000,1.3884,1.3884,1.3882,1.3883,4
EURUSD,20140312,221100,1.3882,1.3882,1.3879,1.3879,4
EURUSD,20140312,221200,1.3878,1.3881,1.3878,1.3881,4
EURUSD,20140312,221300,1.3882,1.3884,1.3881,1.3883,4
EURUSD,20140312,221400,1.3882,1.3883,1.3881,1.3882,4
EURUSD,20140312,221500,1.3883,1.3884,1.3883,1.3883,4
EURUSD,20140312,221600,1.3884,1.3884,1.3884,1.3884,4
EURUSD,20140312,221700,1.3883,1.3883,1.3880,1.3881,4
EURUSD,20140312,221800,1.3882,1.3884,1.3882,1.3883,4
EURUSD,20140312,221900,1.3884,1.3884,1.3883,1.3883,4
EURUSD,20140312,222000,1.3884,1.3884,1.3883,1.3883,4
EURUSD,20140312,222100,1.3884,1.3884,1.3884,1.3884,4
EURUSD,20140312,222200,1.3884,1.3884,1.3881,1.3881,4
EURUSD,20140312,222300,1.3881,1.3882,1.3881,1.3882,4
EURUSD,20140312,222400,1.3882,1.3882,1.3882,1.3882,4
EURUSD,20140312,222500,1.3882,1.3882,1.3882,1.3882,4
EURUSD,20140312,222600,1.3882,1.3883,1.3882,1.3883,4
EURUSD,20140312,222700,1.3883,1.3883,1.3883,1.3883,4
EURUSD,20140312,222800,1.3884,1.3885,1.3884,1.3885,4
EURUSD,20140312,222900,1.3886,1.3886,1.3885,1.3886,4
EURUSD,20140312,223000,1.3886,1.3886,1.3885,1.3885,4
EURUSD,20140312,223100,1.3886,1.3886,1.3886,1.3886,4
EURUSD,20140312,223200,1.3886,1.3887,1.3886,1.3887,4
EURUSD,20140312,223300,1.3886,1.3887,1.3886,1.3887,4
EURUSD,20140312,223400,1.3886,1.3887,1.3886,1.3886,4
EURUSD,20140312,223500,1.3886,1.3886,1.3886,1.3886,4
EURUSD,20140312,223600,1.3887,1.3888,1.3887,1.3888,4
EURUSD,20140312,223700,1.3887,1.3887,1.3886,1.3886,4
EURUSD,20140312,223800,1.3887,1.3887,1.3887,1.3887,4
EURUSD,20140312,223900,1.3887,1.3887,1.3887,1.3887,4
EURUSD,20140312,224000,1.3887,1.3887,1.3886,1.3887,4
EURUSD,20140312,224100,1.3888,1.3888,1.3885,1.3885,4
EURUSD,20140312,224200,1.3884,1.3885,1.3883,1.3885,4
EURUSD,20140312,224300,1.3885,1.3885,1.3883,1.3883,4
EURUSD,20140312,224400,1.3883,1.3884,1.3883,1.3883,4
EURUSD,20140312,224500,1.3884,1.3884,1.3882,1.3884,4
EURUSD,20140312,224600,1.3883,1.3883,1.3879,1.3880,4
EURUSD,20140312,224700,1.3881,1.3882,1.3881,1.3881,4
EURUSD,20140312,224800,1.3882,1.3882,1.3880,1.3881,4
EURUSD,20140312,224900,1.3882,1.3883,1.3880,1.3883,4
EURUSD,20140312,225000,1.3882,1.3882,1.3881,1.3882,4
EURUSD,20140312,225100,1.3882,1.3882,1.3882,1.3882,4
EURUSD,20140312,225200,1.3881,1.3881,1.3881,1.3881,4
EURUSD,20140312,225300,1.3881,1.3881,1.3881,1.3881,4
EURUSD,20140312,225400,1.3881,1.3885,1.3881,1.3885,4
EURUSD,20140312,225500,1.3884,1.3885,1.3884,1.3885,4
EURUSD,20140312,225600,1.3885,1.3886,1.3885,1.3886,4
EURUSD,20140312,225700,1.3886,1.3887,1.3886,1.3887,4
EURUSD,20140312,225800,1.3886,1.3887,1.3886,1.3887,4
EURUSD,20140312,225900,1.3886,1.3887,1.3885,1.3885,4
EURUSD,20140312,230000,1.3884,1.3886,1.3884,1.3885,4
EURUSD,20140312,230100,1.3886,1.3886,1.3885,1.3885,4
