<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20140116,210000,1.3601,1.3601,1.3599,1.3600,4
EURUSD,20140116,210100,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140116,210200,1.3599,1.3600,1.3599,1.3600,4
EURUSD,20140116,210300,1.3600,1.3601,1.3600,1.3601,4
EURUSD,20140116,210400,1.3600,1.3601,1.3600,1.3601,4
EURUSD,20140116,210500,1.3600,1.3601,1.3600,1.3601,4
EURUSD,20140116,210600,1.3600,1.3601,1.3600,1.3601,4
EURUSD,20140116,210700,1.3600,1.3601,1.3600,1.3600,4
EURUSD,20140116,210800,1.3600,1.3601,1.3600,1.3601,4
EURUSD,20140116,210900,1.3601,1.3601,1.3600,1.3600,4
EURUSD,20140116,211000,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140116,211100,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140116,211200,1.3601,1.3601,1.3600,1.3601,4
EURUSD,20140116,211300,1.3601,1.3601,1.3600,1.3600,4
EURUSD,20140116,211400,1.3601,1.3601,1.3599,1.3599,4
EURUSD,20140116,211500,1.3598,1.3601,1.3597,1.3598,4
EURUSD,20140116,211600,1.3597,1.3597,1.3594,1.3595,4
EURUSD,20140116,211700,1.3594,1.3595,1.3592,1.3595,4
EURUSD,20140116,211800,1.3596,1.3596,1.3594,1.3595,4
EURUSD,20140116,211900,1.3595,1.3595,1.3594,1.3594,4
EURUSD,20140116,212000,1.3594,1.3596,1.3594,1.3595,4
EURUSD,20140116,212100,1.3596,1.3596,1.3595,1.3595,4
EURUSD,20140116,212200,1.3596,1.3596,1.3595,1.3596,4
EURUSD,20140116,212300,1.3596,1.3597,1.3596,1.3597,4
EURUSD,20140116,212400,1.3598,1.3599,1.3598,1.3598,4
EURUSD,20140116,212500,1.3598,1.3599,1.3598,1.3599,4
EURUSD,20140116,212600,1.3600,1.3602,1.3600,1.3602,4
EURUSD,20140116,212700,1.3601,1.3602,1.3601,1.3602,4
EURUSD,20140116,212800,1.3603,1.3603,1.3601,1.3601,4
EURUSD,20140116,212900,1.3601,1.3602,1.3601,1.3601,4
EURUSD,20140116,213000,1.3601,1.3603,1.3601,1.3601,4
EURUSD,20140116,213100,1.3600,1.3604,1.3596,1.3599,4
EURUSD,20140116,213200,1.3600,1.3602,1.3598,1.3602,4
EURUSD,20140116,213300,1.3603,1.3611,1.3603,1.3608,4
EURUSD,20140116,213400,1.3609,1.3617,1.3609,1.3615,4
EURUSD,20140116,213500,1.3616,1.3620,1.3615,1.3620,4
EURUSD,20140116,213600,1.3619,1.3621,1.3618,1.3620,4
EURUSD,20140116,213700,1.3619,1.3621,1.3618,1.3618,4
EURUSD,20140116,213800,1.3619,1.3619,1.3618,1.3618,4
EURUSD,20140116,213900,1.3617,1.3617,1.3615,1.3616,4
EURUSD,20140116,214000,1.3617,1.3617,1.3613,1.3613,4
EURUSD,20140116,214100,1.3614,1.3615,1.3613,1.3615,4
EURUSD,20140116,214200,1.3616,1.3618,1.3615,1.3618,4
EURUSD,20140116,214300,1.3619,1.3620,1.3617,1.3619,4
EURUSD,20140116,214400,1.3620,1.3625,1.3620,1.3624,4
EURUSD,20140116,214500,1.3623,1.3624,1.3622,1.3624,4
EURUSD,20140116,214600,1.3625,1.3631,1.3625,1.3629,4
EURUSD,20140116,214700,1.3628,1.3628,1.3625,1.3626,4
EURUSD,20140116,214800,1.3627,1.3627,1.3625,1.3625,4
EURUSD,20140116,214900,1.3624,1.3624,1.3622,1.3622,4
EURUSD,20140116,215000,1.3621,1.3622,1.3620,1.3622,4
EURUSD,20140116,215100,1.3623,1.3624,1.3622,1.3623,4
EURUSD,20140116,215200,1.3624,1.3625,1.3623,1.3624,4
EURUSD,20140116,215300,1.3625,1.3625,1.3622,1.3623,4
EURUSD,20140116,215400,1.3624,1.3625,1.3624,1.3624,4
EURUSD,20140116,215500,1.3625,1.3627,1.3624,1.3624,4
EURUSD,20140116,215600,1.3625,1.3628,1.3625,1.3626,4
EURUSD,20140116,215700,1.3626,1.3626,1.3624,1.3625,4
EURUSD,20140116,215800,1.3625,1.3627,1.3624,1.3627,4
EURUSD,20140116,215900,1.3628,1.3629,1.3625,1.3626,4
EURUSD,20140116,220000,1.3627,1.3628,1.3627,1.3628,4
EURUSD,20140116,220100,1.3629,1.3634,1.3629,1.3632,4
EURUSD,20140116,220200,1.3633,1.3641,1.3633,1.3641,4
EURUSD,20140116,220300,1.3640,1.3641,1.3639,1.3640,4
EURUSD,20140116,220400,1.3639,1.3642,1.3639,1.3640,4
EURUSD,20140116,220500,1.3639,1.3640,1.3639,1.3640,4
EURUSD,20140116,220600,1.3641,1.3646,1.3641,1.3646,4
EURUSD,20140116,220700,1.3647,1.3647,1.3643,1.3643,4
EURUSD,20140116,220800,1.3644,1.3644,1.3641,1.3641,4
EURUSD,20140116,220900,1.3642,1.3642,1.3640,1.3641,4
EURUSD,20140116,221000,1.3640,1.3641,1.3636,1.3636,4
EURUSD,20140116,221100,1.3637,1.3640,1.3636,1.3640,4
EURUSD,20140116,221200,1.3639,1.3639,1.3638,1.3638,4
EURUSD,20140116,221300,1.3638,1.3639,1.3634,1.3634,4
EURUSD,20140116,221400,1.3635,1.3636,1.3634,1.3636,4
EURUSD,20140116,221500,1.3635,1.3638,1.3635,1.3638,4
EURUSD,20140116,221600,1.3639,1.3640,1.3638,1.3638,4
EURUSD,20140116,221700,1.3638,1.3639,1.3638,1.3639,4
EURUSD,20140116,221800,1.3638,1.3638,1.3636,1.3636,4
EURUSD,20140116,221900,1.3635,1.3637,1.3635,1.3635,4
EURUSD,20140116,222000,1.3636,1.3636,1.3634,1.3636,4
EURUSD,20140116,222100,1.3637,1.3639,1.3637,1.3639,4
EURUSD,20140116,222200,1.3638,1.3638,1.3635,1.3636,4
EURUSD,20140116,222300,1.3637,1.3637,1.3635,1.3635,4
EURUSD,20140116,222400,1.3636,1.3638,1.3636,1.3638,4
EURUSD,20140116,222500,1.3638,1.3638,1.3637,1.3637,4
EURUSD,20140116,222600,1.3638,1.3639,1.3637,1.3637,4
EURUSD,20140116,222700,1.3638,1.3638,1.3635,1.3636,4
EURUSD,20140116,222800,1.3635,1.3635,1.3635,1.3635,4
EURUSD,20140116,222900,1.3635,1.3635,1.3634,1.3635,4
EURUSD,20140116,223000,1.3635,1.3635,1.3633,1.3633,4
EURUSD,20140116,223100,1.3634,1.3636,1.3634,1.3636,4
EURUSD,20140116,223200,1.3635,1.3636,1.3635,1.3635,4
EURUSD,20140116,223300,1.3636,1.3637,1.3633,1.3633,4
EURUSD,20140116,223400,1.3634,1.3636,1.3633,1.3636,4
EURUSD,20140116,223500,1.3636,1.3637,1.3636,1.3636,4
EURUSD,20140116,223600,1.3637,1.3638,1.3637,1.3638,4
EURUSD,20140116,223700,1.3638,1.3638,1.3634,1.3634,4
EURUSD,20140116,223800,1.3633,1.3634,1.3633,1.3633,4
EURUSD,20140116,223900,1.3633,1.3634,1.3633,1.3633,4
EURUSD,20140116,224000,1.3634,1.3634,1.3633,1.3633,4
EURUSD,20140116,224100,1.3633,1.3633,1.3631,1.3631,4
EURUSD,20140116,224200,1.3630,1.3632,1.3630,1.3631,4
EURUSD,20140116,224300,1.3630,1.3631,1.3628,1.3629,4
EURUSD,20140116,224400,1.3630,1.3630,1.3627,1.3628,4
EURUSD,20140116,224500,1.3627,1.3627,1.3626,1.3626,4
EURUSD,20140116,224600,1.3626,1.3626,1.3624,1.3624,4
EURUSD,20140116,224700,1.3625,1.3627,1.3625,1.3626,4
EURUSD,20140116,224800,1.3626,1.3627,1.3625,1.3626,4
EURUSD,20140116,224900,1.3626,1.3626,1.3625,1.3625,4
EURUSD,20140116,225000,1.3624,1.3625,1.3624,1.3625,4
EURUSD,20140116,225100,1.3625,1.3627,1.3625,1.3627,4
EURUSD,20140116,225200,1.3626,1.3627,1.3625,1.3626,4
EURUSD,20140116,225300,1.3627,1.3628,1.3626,1.3627,4
EURUSD,20140116,225400,1.3627,1.3629,1.3627,1.3629,4
EURUSD,20140116,225500,1.3630,1.3630,1.3629,1.3630,4
EURUSD,20140116,225600,1.3629,1.3629,1.3627,1.3627,4
EURUSD,20140116,225700,1.3627,1.3628,1.3627,1.3628,4
EURUSD,20140116,225800,1.3628,1.3628,1.3627,1.3628,4
EURUSD,20140116,225900,1.3628,1.3628,1.3627,1.3627,4
EURUSD,20140116,230000,1.3626,1.3626,1.3624,1.3626,4
EURUSD,20140116,230100,1.3625,1.3631,1.3622,1.3631,4
EURUSD,20140116,230200,1.3632,1.3632,1.3628,1.3632,4
EURUSD,20140116,230300,1.3633,1.3637,1.3633,1.3637,4
EURUSD,20140116,230400,1.3638,1.3638,1.3633,1.3636,4
EURUSD,20140116,230500,1.3637,1.3638,1.3634,1.3637,4
EURUSD,20140116,230600,1.3636,1.3636,1.3627,1.3632,4
EURUSD,20140116,230700,1.3633,1.3642,1.3633,1.3639,4
EURUSD,20140116,230800,1.3638,1.3643,1.3637,1.3641,4
EURUSD,20140116,230900,1.3642,1.3644,1.3641,1.3641,4
EURUSD,20140116,231000,1.3642,1.3644,1.3640,1.3640,4
EURUSD,20140116,231100,1.3639,1.3641,1.3637,1.3637,4
EURUSD,20140116,231200,1.3638,1.3638,1.3631,1.3631,4
EURUSD,20140116,231300,1.3632,1.3633,1.3630,1.3631,4
EURUSD,20140116,231400,1.3632,1.3632,1.3630,1.3632,4
EURUSD,20140116,231500,1.3631,1.3633,1.3622,1.3623,4
EURUSD,20140116,231600,1.3622,1.3624,1.3621,1.3622,4
EURUSD,20140116,231700,1.3621,1.3622,1.3620,1.3621,4
EURUSD,20140116,231800,1.3620,1.3622,1.3620,1.3621,4
EURUSD,20140116,231900,1.3620,1.3621,1.3620,1.3621,4
EURUSD,20140116,232000,1.3621,1.3621,1.3618,1.3618,4
EURUSD,20140116,232100,1.3617,1.3619,1.3616,1.3616,4
EURUSD,20140116,232200,1.3617,1.3617,1.3614,1.3615,4
EURUSD,20140116,232300,1.3614,1.3615,1.3614,1.3615,4
EURUSD,20140116,232400,1.3614,1.3615,1.3610,1.3610,4
EURUSD,20140116,232500,1.3609,1.3610,1.3607,1.3607,4
EURUSD,20140116,232600,1.3606,1.3606,1.3601,1.3601,4
EURUSD,20140116,232700,1.3602,1.3604,1.3602,1.3603,4
EURUSD,20140116,232800,1.3602,1.3605,1.3602,1.3605,4
EURUSD,20140116,232900,1.3604,1.3605,1.3603,1.3604,4
EURUSD,20140116,233000,1.3605,1.3605,1.3602,1.3604,4
EURUSD,20140116,233100,1.3605,1.3605,1.3603,1.3604,4
EURUSD,20140116,233200,1.3603,1.3603,1.3601,1.3602,4
EURUSD,20140116,233300,1.3601,1.3603,1.3600,1.3601,4
EURUSD,20140116,233400,1.3602,1.3603,1.3602,1.3603,4
EURUSD,20140116,233500,1.3602,1.3604,1.3602,1.3604,4
EURUSD,20140116,233600,1.3603,1.3603,1.3597,1.3598,4
EURUSD,20140116,233700,1.3599,1.3600,1.3598,1.3599,4
EURUSD,20140116,233800,1.3600,1.3600,1.3599,1.3599,4
EURUSD,20140116,233900,1.3598,1.3600,1.3598,1.3599,4
EURUSD,20140116,234000,1.3600,1.3601,1.3598,1.3598,4
EURUSD,20140116,234100,1.3597,1.3597,1.3596,1.3597,4
EURUSD,20140116,234200,1.3597,1.3600,1.3597,1.3600,4
EURUSD,20140116,234300,1.3600,1.3602,1.3600,1.3601,4
EURUSD,20140116,234400,1.3602,1.3603,1.3602,1.3602,4
EURUSD,20140116,234500,1.3602,1.3602,1.3601,1.3601,4
EURUSD,20140116,234600,1.3602,1.3602,1.3600,1.3601,4
EURUSD,20140116,234700,1.3600,1.3602,1.3600,1.3601,4
EURUSD,20140116,234800,1.3602,1.3602,1.3601,1.3602,4
EURUSD,20140116,234900,1.3603,1.3603,1.3601,1.3601,4
EURUSD,20140116,235000,1.3601,1.3602,1.3600,1.3600,4
EURUSD,20140116,235100,1.3600,1.3600,1.3597,1.3597,4
EURUSD,20140116,235200,1.3596,1.3600,1.3596,1.3599,4
EURUSD,20140116,235300,1.3598,1.3600,1.3598,1.3600,4
EURUSD,20140116,235400,1.3600,1.3601,1.3599,1.3600,4
EURUSD,20140116,235500,1.3601,1.3601,1.3600,1.3600,4
EURUSD,20140116,235600,1.3601,1.3601,1.3600,1.3600,4
EURUSD,20140116,235700,1.3599,1.3599,1.3598,1.3598,4
EURUSD,20140116,235800,1.3597,1.3598,1.3596,1.3597,4
EURUSD,20140116,235900,1.3598,1.3601,1.3598,1.3600,4
EURUSD,20140117,000000,1.3601,1.3601,1.3598,1.3598,4
EURUSD,20140117,000100,1.3599,1.3601,1.3598,1.3601,4
EURUSD,20140117,000200,1.3602,1.3603,1.3601,1.3602,4
EURUSD,20140117,000300,1.3603,1.3603,1.3601,1.3601,4
EURUSD,20140117,000400,1.3601,1.3602,1.3601,1.3602,4
EURUSD,20140117,000500,1.3603,1.3605,1.3603,1.3604,4
EURUSD,20140117,000600,1.3604,1.3604,1.3603,1.3604,4
EURUSD,20140117,000700,1.3603,1.3604,1.3602,1.3602,4
EURUSD,20140117,000800,1.3603,1.3603,1.3602,1.3603,4
EURUSD,20140117,000900,1.3602,1.3602,1.3600,1.3600,4
EURUSD,20140117,001000,1.3601,1.3601,1.3601,1.3601,4
EURUSD,20140117,001100,1.3601,1.3602,1.3600,1.3601,4
EURUSD,20140117,001200,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140117,001300,1.3600,1.3600,1.3598,1.3599,4
EURUSD,20140117,001400,1.3600,1.3601,1.3600,1.3601,4
EURUSD,20140117,001500,1.3600,1.3601,1.3596,1.3596,4
EURUSD,20140117,001600,1.3597,1.3598,1.3596,1.3598,4
EURUSD,20140117,001700,1.3599,1.3599,1.3599,1.3599,4
EURUSD,20140117,001800,1.3599,1.3600,1.3599,1.3600,4
EURUSD,20140117,001900,1.3601,1.3603,1.3600,1.3603,4
EURUSD,20140117,002000,1.3604,1.3604,1.3603,1.3603,4
EURUSD,20140117,002100,1.3603,1.3604,1.3603,1.3604,4
EURUSD,20140117,002200,1.3604,1.3605,1.3604,1.3605,4
EURUSD,20140117,002300,1.3604,1.3607,1.3604,1.3606,4
EURUSD,20140117,002400,1.3605,1.3607,1.3605,1.3606,4
EURUSD,20140117,002500,1.3605,1.3606,1.3605,1.3605,4
EURUSD,20140117,002600,1.3605,1.3607,1.3605,1.3606,4
EURUSD,20140117,002700,1.3607,1.3608,1.3607,1.3607,4
EURUSD,20140117,002800,1.3608,1.3608,1.3606,1.3606,4
EURUSD,20140117,002900,1.3605,1.3607,1.3605,1.3607,4
EURUSD,20140117,003000,1.3607,1.3607,1.3605,1.3607,4
EURUSD,20140117,003100,1.3606,1.3606,1.3605,1.3605,4
EURUSD,20140117,003200,1.3605,1.3605,1.3602,1.3602,4
EURUSD,20140117,003300,1.3603,1.3604,1.3603,1.3603,4
EURUSD,20140117,003400,1.3604,1.3604,1.3603,1.3603,4
EURUSD,20140117,003500,1.3602,1.3602,1.3600,1.3601,4
EURUSD,20140117,003600,1.3602,1.3603,1.3602,1.3602,4
EURUSD,20140117,003700,1.3602,1.3602,1.3601,1.3601,4
EURUSD,20140117,003800,1.3601,1.3601,1.3600,1.3600,4
EURUSD,20140117,003900,1.3600,1.3600,1.3599,1.3600,4
EURUSD,20140117,004000,1.3600,1.3601,1.3600,1.3601,4
EURUSD,20140117,004100,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140117,004200,1.3601,1.3601,1.3599,1.3599,4
EURUSD,20140117,004300,1.3598,1.3599,1.3598,1.3599,4
EURUSD,20140117,004400,1.3599,1.3600,1.3599,1.3600,4
EURUSD,20140117,004500,1.3599,1.3600,1.3599,1.3600,4
EURUSD,20140117,004600,1.3600,1.3601,1.3600,1.3600,4
EURUSD,20140117,004700,1.3600,1.3601,1.3600,1.3601,4
EURUSD,20140117,004800,1.3600,1.3601,1.3600,1.3601,4
EURUSD,20140117,004900,1.3602,1.3604,1.3602,1.3603,4
EURUSD,20140117,005000,1.3602,1.3602,1.3602,1.3602,4
EURUSD,20140117,005100,1.3602,1.3602,1.3602,1.3602,4
EURUSD,20140117,005200,1.3602,1.3602,1.3600,1.3600,4
EURUSD,20140117,005300,1.3601,1.3601,1.3598,1.3599,4
EURUSD,20140117,005400,1.3599,1.3600,1.3598,1.3600,4
EURUSD,20140117,005500,1.3599,1.3600,1.3597,1.3597,4
EURUSD,20140117,005600,1.3598,1.3598,1.3596,1.3596,4
EURUSD,20140117,005700,1.3597,1.3598,1.3596,1.3597,4
EURUSD,20140117,005800,1.3597,1.3598,1.3597,1.3597,4
EURUSD,20140117,005900,1.3598,1.3598,1.3597,1.3597,4
EURUSD,20140117,010000,1.3598,1.3598,1.3597,1.3598,4
EURUSD,20140117,010100,1.3599,1.3599,1.3597,1.3597,4
EURUSD,20140117,010200,1.3598,1.3598,1.3594,1.3594,4
EURUSD,20140117,010300,1.3593,1.3593,1.3587,1.3588,4
EURUSD,20140117,010400,1.3589,1.3589,1.3588,1.3589,4
EURUSD,20140117,010500,1.3589,1.3590,1.3588,1.3588,4
EURUSD,20140117,010600,1.3589,1.3589,1.3588,1.3588,4
EURUSD,20140117,010700,1.3587,1.3588,1.3587,1.3587,4
EURUSD,20140117,010800,1.3586,1.3587,1.3585,1.3586,4
EURUSD,20140117,010900,1.3586,1.3588,1.3586,1.3587,4
EURUSD,20140117,011000,1.3586,1.3586,1.3583,1.3584,4
EURUSD,20140117,011100,1.3583,1.3584,1.3582,1.3584,4
EURUSD,20140117,011200,1.3584,1.3586,1.3584,1.3586,4
EURUSD,20140117,011300,1.3587,1.3588,1.3587,1.3587,4
EURUSD,20140117,011400,1.3588,1.3589,1.3588,1.3589,4
EURUSD,20140117,011500,1.3588,1.3588,1.3587,1.3588,4
EURUSD,20140117,011600,1.3587,1.3588,1.3586,1.3588,4
EURUSD,20140117,011700,1.3589,1.3589,1.3588,1.3589,4
EURUSD,20140117,011800,1.3589,1.3589,1.3589,1.3589,4
EURUSD,20140117,011900,1.3589,1.3591,1.3589,1.3591,4
EURUSD,20140117,012000,1.3591,1.3591,1.3591,1.3591,4
EURUSD,20140117,012100,1.3590,1.3590,1.3590,1.3590,4
EURUSD,20140117,012200,1.3591,1.3591,1.3590,1.3591,4
EURUSD,20140117,012300,1.3591,1.3592,1.3591,1.3592,4
EURUSD,20140117,012400,1.3592,1.3592,1.3592,1.3592,4
EURUSD,20140117,012500,1.3591,1.3592,1.3589,1.3590,4
EURUSD,20140117,012600,1.3589,1.3589,1.3588,1.3589,4
EURUSD,20140117,012700,1.3590,1.3591,1.3590,1.3590,4
EURUSD,20140117,012800,1.3589,1.3590,1.3589,1.3590,4
EURUSD,20140117,012900,1.3590,1.3590,1.3590,1.3590,4
EURUSD,20140117,013000,1.3589,1.3589,1.3587,1.3587,4
EURUSD,20140117,013100,1.3588,1.3589,1.3587,1.3588,4
EURUSD,20140117,013200,1.3588,1.3588,1.3588,1.3588,4
EURUSD,20140117,013300,1.3588,1.3588,1.3588,1.3588,4
EURUSD,20140117,013400,1.3589,1.3589,1.3587,1.3588,4
EURUSD,20140117,013500,1.3587,1.3587,1.3587,1.3587,4
EURUSD,20140117,013600,1.3587,1.3587,1.3586,1.3586,4
EURUSD,20140117,013700,1.3586,1.3587,1.3586,1.3586,4
EURUSD,20140117,013800,1.3586,1.3586,1.3584,1.3584,4
EURUSD,20140117,013900,1.3585,1.3586,1.3585,1.3586,4
EURUSD,20140117,014000,1.3585,1.3586,1.3585,1.3586,4
EURUSD,20140117,014100,1.3586,1.3586,1.3586,1.3586,4
EURUSD,20140117,014200,1.3587,1.3587,1.3587,1.3587,4
EURUSD,20140117,014300,1.3587,1.3589,1.3587,1.3588,4
EURUSD,20140117,014400,1.3588,1.3588,1.3588,1.3588,4
EURUSD,20140117,014500,1.3588,1.3590,1.3588,1.3590,4
EURUSD,20140117,014600,1.3589,1.3590,1.3589,1.3589,4
EURUSD,20140117,014700,1.3590,1.3590,1.3589,1.3590,4
EURUSD,20140117,014800,1.3591,1.3591,1.3589,1.3589,4
EURUSD,20140117,014900,1.3589,1.3589,1.3588,1.3588,4
EURUSD,20140117,015000,1.3588,1.3589,1.3588,1.3589,4
EURUSD,20140117,015100,1.3589,1.3589,1.3589,1.3589,4
EURUSD,20140117,015200,1.3589,1.3589,1.3588,1.3588,4
EURUSD,20140117,015300,1.3588,1.3589,1.3588,1.3588,4
EURUSD,20140117,015400,1.3588,1.3590,1.3588,1.3590,4
EURUSD,20140117,015500,1.3590,1.3591,1.3590,1.3591,4
EURUSD,20140117,015600,1.3591,1.3591,1.3591,1.3591,4
EURUSD,20140117,015700,1.3592,1.3592,1.3590,1.3590,4
EURUSD,20140117,015800,1.3590,1.3591,1.3590,1.3591,4
EURUSD,20140117,015900,1.3591,1.3591,1.3590,1.3591,4
EURUSD,20140117,020000,1.3591,1.3592,1.3591,1.3592,4
EURUSD,20140117,020100,1.3591,1.3592,1.3591,1.3592,4
EURUSD,20140117,020200,1.3592,1.3592,1.3592,1.3592,4
EURUSD,20140117,020300,1.3592,1.3592,1.3591,1.3591,4
EURUSD,20140117,020400,1.3591,1.3592,1.3591,1.3592,4
EURUSD,20140117,020500,1.3592,1.3592,1.3591,1.3591,4
EURUSD,20140117,020600,1.3591,1.3591,1.3591,1.3591,4
EURUSD,20140117,020700,1.3591,1.3591,1.3590,1.3591,4
EURUSD,20140117,020800,1.3591,1.3591,1.3591,1.3591,4
EURUSD,20140117,020900,1.3591,1.3591,1.3591,1.3591,4
EURUSD,20140117,021000,1.3592,1.3593,1.3592,1.3593,4
EURUSD,20140117,021100,1.3593,1.3594,1.3593,1.3594,4
EURUSD,20140117,021200,1.3593,1.3594,1.3593,1.3594,4
EURUSD,20140117,021300,1.3594,1.3595,1.3594,1.3594,4
EURUSD,20140117,021400,1.3595,1.3595,1.3595,1.3595,4
EURUSD,20140117,021500,1.3594,1.3594,1.3593,1.3594,4
EURUSD,20140117,021600,1.3594,1.3594,1.3594,1.3594,4
EURUSD,20140117,021700,1.3593,1.3593,1.3593,1.3593,4
EURUSD,20140117,021800,1.3593,1.3594,1.3593,1.3594,4
EURUSD,20140117,021900,1.3594,1.3595,1.3594,1.3595,4
EURUSD,20140117,022000,1.3595,1.3595,1.3594,1.3595,4
EURUSD,20140117,022100,1.3594,1.3595,1.3594,1.3594,4
EURUSD,20140117,022200,1.3593,1.3594,1.3592,1.3592,4
EURUSD,20140117,022300,1.3593,1.3593,1.3592,1.3592,4
EURUSD,20140117,022400,1.3592,1.3594,1.3592,1.3594,4
EURUSD,20140117,022500,1.3594,1.3594,1.3594,1.3594,4
EURUSD,20140117,022600,1.3594,1.3594,1.3594,1.3594,4
EURUSD,20140117,022700,1.3594,1.3594,1.3594,1.3594,4
EURUSD,20140117,022800,1.3593,1.3593,1.3592,1.3592,4
EURUSD,20140117,022900,1.3592,1.3593,1.3592,1.3593,4
EURUSD,20140117,023000,1.3594,1.3594,1.3593,1.3593,4
EURUSD,20140117,023100,1.3593,1.3594,1.3593,1.3593,4
EURUSD,20140117,023200,1.3593,1.3593,1.3593,1.3593,4
EURUSD,20140117,023300,1.3594,1.3594,1.3593,1.3594,4
EURUSD,20140117,023400,1.3593,1.3593,1.3592,1.3593,4
EURUSD,20140117,023500,1.3593,1.3593,1.3593,1.3593,4
EURUSD,20140117,023600,1.3593,1.3594,1.3593,1.3594,4
EURUSD,20140117,023700,1.3594,1.3594,1.3594,1.3594,4
EURUSD,20140117,023800,1.3594,1.3595,1.3594,1.3595,4
EURUSD,20140117,023900,1.3595,1.3595,1.3594,1.3595,4
EURUSD,20140117,024000,1.3595,1.3595,1.3595,1.3595,4
EURUSD,20140117,024100,1.3595,1.3596,1.3595,1.3595,4
EURUSD,20140117,024200,1.3595,1.3595,1.3595,1.3595,4
EURUSD,20140117,024300,1.3595,1.3596,1.3595,1.3596,4
EURUSD,20140117,024400,1.3596,1.3596,1.3595,1.3595,4
EURUSD,20140117,024500,1.3595,1.3595,1.3595,1.3595,4
EURUSD,20140117,024600,1.3595,1.3595,1.3595,1.3595,4
EURUSD,20140117,024700,1.3595,1.3595,1.3595,1.3595,4
EURUSD,20140117,024800,1.3595,1.3596,1.3595,1.3596,4
EURUSD,20140117,024900,1.3596,1.3596,1.3596,1.3596,4
EURUSD,20140117,025000,1.3596,1.3597,1.3596,1.3597,4
EURUSD,20140117,025100,1.3597,1.3598,1.3597,1.3598,4
EURUSD,20140117,025200,1.3598,1.3598,1.3597,1.3598,4
EURUSD,20140117,025300,1.3598,1.3598,1.3598,1.3598,4
EURUSD,20140117,025400,1.3599,1.3599,1.3598,1.3598,4
EURUSD,20140117,025500,1.3598,1.3599,1.3598,1.3598,4
EURUSD,20140117,025600,1.3598,1.3598,1.3598,1.3598,4
EURUSD,20140117,025700,1.3599,1.3600,1.3599,1.3600,4
EURUSD,20140117,025800,1.3599,1.3600,1.3599,1.3600,4
EURUSD,20140117,025900,1.3599,1.3599,1.3599,1.3599,4
EURUSD,20140117,030000,1.3599,1.3599,1.3598,1.3598,4
EURUSD,20140117,030100,1.3597,1.3597,1.3595,1.3596,4
EURUSD,20140117,030200,1.3597,1.3598,1.3596,1.3598,4
EURUSD,20140117,030300,1.3597,1.3597,1.3596,1.3597,4
EURUSD,20140117,030400,1.3598,1.3599,1.3597,1.3598,4
EURUSD,20140117,030500,1.3598,1.3599,1.3598,1.3599,4
EURUSD,20140117,030600,1.3599,1.3599,1.3599,1.3599,4
EURUSD,20140117,030700,1.3599,1.3601,1.3599,1.3600,4
EURUSD,20140117,030800,1.3601,1.3601,1.3600,1.3600,4
EURUSD,20140117,030900,1.3600,1.3600,1.3599,1.3599,4
EURUSD,20140117,031000,1.3599,1.3599,1.3599,1.3599,4
EURUSD,20140117,031100,1.3599,1.3600,1.3599,1.3600,4
EURUSD,20140117,031200,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140117,031300,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140117,031400,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140117,031500,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140117,031600,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140117,031700,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140117,031800,1.3600,1.3600,1.3599,1.3599,4
EURUSD,20140117,031900,1.3598,1.3599,1.3598,1.3599,4
EURUSD,20140117,032000,1.3599,1.3600,1.3599,1.3600,4
EURUSD,20140117,032100,1.3600,1.3600,1.3599,1.3600,4
EURUSD,20140117,032200,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140117,032300,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140117,032400,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140117,032500,1.3600,1.3600,1.3600,1.3600,4
EURUSD,20140117,032600,1.3600,1.3601,1.3600,1.3601,4
EURUSD,20140117,032700,1.3601,1.3602,1.3601,1.3602,4
EURUSD,20140117,032800,1.3601,1.3601,1.3601,1.3601,4
EURUSD,20140117,032900,1.3601,1.3601,1.3601,1.3601,4
EURUSD,20140117,033000,1.3601,1.3602,1.3601,1.3601,4
EURUSD,20140117,033100,1.3601,1.3602,1.3601,1.3602,4
EURUSD,20140117,033200,1.3603,1.3605,1.3603,1.3603,4
EURUSD,20140117,033300,1.3603,1.3603,1.3603,1.3603,4
EURUSD,20140117,033400,1.3603,1.3604,1.3603,1.3604,4
EURUSD,20140117,033500,1.3604,1.3604,1.3602,1.3602,4
EURUSD,20140117,033600,1.3603,1.3603,1.3603,1.3603,4
EURUSD,20140117,033700,1.3603,1.3604,1.3603,1.3604,4
